id,ean13,description,unit_id,number,brand,category_id
8385,"7794640170645","Crema Hinds Corporal Rosa Inspiracion Botella x 250 Gr",1,250,"HINDS",\N
8386,"7798159714727","Toalla con Alas S D Triplegadas Carrefour x 8 Uni",5,8,"CARREFOUR",\N
8387,"7790360026590","Hamburguesa Clasica Swift x 12 U",1,960,"SWIFT",\N
8388,"7798033339411","Huevo Blanco Carrefour Cristal x 12 Uni",5,12,"CARREFOUR",\N
8389,"7792459007169","Escobillon Piso de Madera La Gauchita Premium Nogal x 1 Un",5,1,"GAUCHITA",\N
8390,"7793147118822","Cerveza Lager Budweiser Lata x 500 Cc",6,473,"BUDWEISER",\N
8391,"0074642071209","Guantes Vileda Chico Extra Sensacion Bolsa x 2 Un",5,2,"VILEDA",\N
8392,"7791476059007","Porotos Egran de Soja x 500.00 Gr",1,500,"EGRAN",\N
8393,"7798082741524","Gallet Faj Pizza T Maruca x 150 Gr Tia Maruca x 150.00 Gr",1,150,"TIA MARUCA",\N
8394,"7794567000988","Agua Mineral sin Gas Rocio Bidon x 8 Lt",6,8000,"ROCIO",\N
8395,"7790036122120","Mocoreta 500Cc Pomelo Rosado",6,500,"MOCORETA",\N
8396,"7792900920900","Ajo en Polvo Layco Sobre x 25 Gr",1,25,"LAYCO",\N
8397,"7798096059820","Colonia Estilo Spa Rosas Botella x 500 Ml",2,500,"ESTILO SPA",\N
8398,"7793253060145","Limpiador Poett Refresh Lavanda Repuesto x 80.00 Gr",1,80,"POETT",\N
8399,"7791118000756","Cafe Instantaneo Bessone x 170 Gr",1,170,"BESSONE",\N
8400,"7795687000025","Pate Patagonia Jabali C/Hongo Cebolla y Arroz Lat 90 Grm",1,90,"PATAGONIA",\N
8401,"7891962036892","Obleas Nuez Bauducco x 140 Gr",1,140,"BAUDUCCO",\N
8402,"7794000599161","Knorr Sabor Crry Lch Coc 4X10X Knorr Curry y Lecha de Coco x 30.00 Gr",1,30,"KNORR",\N
8403,"7798141971565","Azucar Comun Primer Preci",3,1,"PRIMER PRECIO",\N
8404,"7790645002509","Frutillas Gentleman Enteras Comunes Lata x 380 Gr",1,380,"GENTLEMAN",\N
8405,"7790080062816","Postre Dulce de Lech Rell Sublime Sancor x 110 Grs",1,110,"SANCOR SUBLIME",\N
8406,"7794640171062","Crema Hinds Corporal Perfection 3.0 Botella x 250 Ml",2,250,"HINDS",\N
8407,"7790590000834","Paño para Pisos Tres Patitos Tejido Blanco x 50.00 Un",5,50,"TRES PATITOS",\N
8408,"7791001001662","Balsam Jojoba 0200Cc x 0.00 C01",6,0,"BIFERDIL",\N
8409,"4005808257720","Antitranspirante Rollon Double Effect Nivea x 50Cc",2,50,"NIVEA",\N
8410,"7791176130587","Poroto Colorado Cadea Bolsa x 500 Gr",1,500,"CADEA",\N
8411,"7790639001853","Gaseosa Cunnington Citrus 1.5 Litros x 1000.00 Cc",6,1000,"CUNNINGTON CITRUS 1.5 LITROS",\N
8412,"8901030203237","Jabon Antibacterial Lifebuoy x 225 Ml",2,225,"LIFEBUOY",\N
8413,"7798013103377","Jamon Cocido Feteado Cagnoli x 200 Grs",1,200,"CAGNOLI",\N
8414,"8001200045831","Fideos Farfalle Agnesi x 500 Grs",5,1,"AGNESI",\N
8416,"7791728003574","Aceite de Oliva Cosecha Tardia Zuelo Cosecha Tardia Extra Virgen x 500.00 Cc",6,500,"ZUELO",\N
8417,"0000077933904","Caramelos Halls Strong Mint Paquete x 28 Gr",1,28,"HALLS",\N
8418,"7798054011365","Clerico Sin Alcohol Fiesta Pet 1 Lt",6,1000,"FIESTA",\N
8419,"7791813421368","Gaseosa Tonica Reg. Paso de Los Toros Pet x 1.5 Lt",4,1.5,"PASO DE LOS TOROS",\N
8420,"7791019000510","Cereal 3 Arroyos Copos Azucarados Est x 300 Gr",1,300,"3 ARROYOS",\N
8421,"7790272006178","Aceite Comestible Natura Oliva V.E. Clasico x 500.00 Ml",2,500,"NATURA",\N
8422,"7794940000772","Endulzante Hileret Stevia x 200 Sobres",1,160,"HILERET STEVIA",\N
8424,"7790520009920","Aerosol Raid Mata Hormigas x 0.44 Kg",3,0.44,"RAID",\N
8425,"7794520000666","Papas Fritas C Amer Krach Itos Sabor Ketchup x 65.00 Gr",1,65,"KRACH ITOS",\N
8426,"7794600002337","Fideos Cintas Nido Fetucchine Don Felipe x 500 Gr",1,500,"TERRABUSI",\N
8427,"7791519700200","Preservativo Super Fino Prime x 6.00 Un",5,6,"PRIME",\N
8428,"7793522000759","Bizcochuelo Chocolate Valente x 750 Gr",1,750,"VALENTE",\N
8429,"8901030203244","Jabon Liquido Lifebuoy Antibacterial Cream Bot 225 Ml",2,225,"LIFEBUOY",\N
8430,"7790250015086","Papel Higienico Max Manzanilla Higienol 4 x 100 Mt",7,40,"HIGENOL",\N
8431,"7798127480203","Aceite Krol Canola/Oliva Ext.V. x 250",5,1,"ACEITE KROL CANO/OLI",\N
8432,"7730154002652","Barra de Cereal Bimbo Frutilla Pak 6 x Un x 138 Gr",1,138,"BIMBO",\N
8433,"7793817000068","Dulce de Grosella Frasco Cabana Mico x 454 Gr",5,1,"CABANA MICO",\N
8434,"7791254167412","Azucar Impalp.Jumala X250G",1,250,"JUMALA            ",\N
8435,"7500435012386","Acondicionador Rizos Definidos Max Pro V Pantene x 400 Ml",6,400,"PANTENE",\N
8437,"7798138970069","Infusion Cedron Manzana y Mandarina Relax Chamana Infusion Andina x 15.00 Un",5,15,"CHAMANA INFUSION ANDINA",\N
8438,"7794000597747","Caldo de Carne en Cubos Wilde x 12 Un",5,12,"WILDE",\N
8439,"7794640171680","Crema Dental Complete Care Whiteni Aquafresh X100G",1,132,"AQUAFRESH",\N
8440,"0706460241266","Chocolate Snickers Barra Paq x 156 Grm",1,156,"SNICKERS",\N
8441,"7790990992838","Jabon en Polvo Baja Espuma Floral Zorro x 800 Grs",1,800,"ZORRO",\N
8442,"7792798172443","Cerveza Blanca Iguana Botella x 970 Ml",2,970,"IGUAN",\N
8443,"7791293012124","Acond Sedal Color Vital x 350 Ml",5,1,"ACOND.SEDAL COLOR",\N
8444,"7622300836429","Chicles Beldent Menta Fuerte Blister x 40 Gr",1,40,"BELDENT",\N
8445,"7798096051213","Esponja de Baño Estilo Spa Vegetal Seleccionada Blister x 1 Un",5,1,"ESTILO SPA",\N
8446,"7899706126823","Coloracion Loreal Excellence Creme Tono x 1 Cja x 1 Uni",5,1,"LOREAL",\N
8447,"7794000598959","Pure de Tomate Tradicional Cica x 1.02 Kg",5,1,"NAN",\N
8448,"7791290782334","Limpiador Cocina Crema Power Cif x 500 Ml",2,500,"CIF",\N
8449,"7790895007132","Pack Gaseosa Coca Cola 2 x 2.25 Lt + Sprite 2 x 2.25 Lt",4,9,"COCA COLA",\N
8450,"7791234000364","Agua Mineral Aguafiel Natural No Gasificada x 5.00 Lt",4,5,"AGUAFIEL",\N
8451,"7793360103025","Ketchup Picante Dp x 250.00 Gr",1,250,"LA CAMPAGNOLA",\N
8452,"7790895010149","Agua Saborizada Naranja Tropical Aquarius x 1.5Lt",4,1.5,"AQUARIUS",\N
8453,"7798044820229","Moras en Almibar Organica Cuyen x 370 Grs",5,1,"CUYEN",\N
8454,"7501027232311","Crema Loreal Revitalift Dermo Expert Dia Caja x 50 Gr",1,50,"LOREAL",\N
8455,"7891010606480","Toalla Femenina Ultrafina Tc Siempre Libre x 16Uni",5,16,"SIEMPRE LIBRE",\N
8456,"7792170001392","Galletas Toddy Dulces Chispas Negras x 75.00 Gr",1,75,"TODDY",\N
8457,"8711406009666","Cerveza Blanca La Trappe Dubbel Botella x 750 Cc",5,1,"LA TRAPPE",\N
8458,"7791520023695","Crema St Ives Corporal Exotic Naturals Botella x 532 Ml",2,532,"ST. IVES",\N
8460,"7798056670195","Aceto Balsamico x 250 Cc",6,250,"SJ DE ULLUM",\N
8461,"7790580107369","Caramelos Chocolate Aguila Butter Toff Bolsa x 959 Gr",1,959,"BUTTER TOFFEES",\N
8462,"7798113603012","Fideos al Huevo Fettuccine Don Italo x 500 Gr",1,500,"DON ITALO",\N
8463,"7891010579296","Baño Liquido Johnsons Baby Recien Nacido Ultra Puro 200Ml",2,200,"JOHNSON'S BABY",\N
8464,"7791293029597","Shampoo Oleo Nutricion Dove x 400 Ml",2,400,"DOVE",\N
8465,"7790070507259","Harina Leudante C Vita Zinc Favorita x 1 Kg",3,1,"FAVORITA",\N
8466,"7793620003218","Toalla Femenina Ultrafina con Alas Kotex x 16 Uni",5,16,"FEMPAD KOTEX",\N
8467,"7792900920528","Pimenton Seleccio Layco Sobre x 50 Gr",1,50,"LAYCO",\N
8468,"8004323110479","Fideos Rigatoni Romani Colavita x 500 Grs",5,1,"COLAVITA",\N
8469,"7794000957626","Aderezo Savora Original Doypack x 250 Gr",1,250,"UNILEVER BEST FOODS",\N
8470,"7798040891162","Confitura de Maracuya San Giorgio x 220 Gr",5,1,"SAN GIORGIO",\N
8471,"7506295388517","Crema Dental White 3D Oral B x 140 Grs",2,107,"ORAL B MANUAL",\N
8472,"7790520014559","Desodorante Glade Toque Harmony x 9.00 Gr",1,9,"GLADE TOQUE",\N
8473,"7791293024141","Jabon Bar Natural Fresh 2 Rexona x 125.00 Gr",1,125,"REXONA",\N
8474,"7790520010612","Limpiador Liquido Lavanda Lysoform x 500 Cc",3,0.51,"LYSOFORM",\N
8475,"7898468503781","Coloracion Alta Moda E Colore 9.3 Cja x 1 Und",5,1,"ALTA MODA É",\N
8476,"7790895009211","Agua Saborizada Manzana sin Gas Aquarius x 600 Cc",4,600,"AQUARIUS",\N
8477,"7791130681421","Limpiador Harpic para Inodoros Citus Botella x 500 Ml",2,500,"HARPIC",\N
8478,"7790263110716","Galletitas Panal Chocolate Forti Pl Okebon 160 Gr",1,160,"OKEBON",\N
8479,"7791913000166","Agua Saborizada Pera S Gas Livra Pet x 2 Lt",4,2,"LIVRA",\N
8480,"7793890001136","Pan Salvado Lactal x 380 Gr",1,420,"LACTAL",\N
8481,"7798153716154","Aceite de Girasol Great Value x 900.00 Ml",2,900,"GREAT VALUE",\N
8482,"7790560000048","Esponja Bronce Sed Metal Dorada Compact Blister x 2 Un",5,2,"SED METAL",\N
8483,"7790040720107","Galletitas Vainilla Livianas Mana 145 Gr",1,145,"ARCOR",\N
8484,"7791293026084","Jabon Suavidad de Petalos 24 Lux Skincare Suavidad de Petalos x 125.00 Gr",1,125,"LUX SKINCARE",\N
8485,"7790040102705","Alfajor Ser Dulce de Leche x 3 Un x 141 Gr",1,141,"SER",\N
8486,"7790613000315","Lustramuebles Suiza Clasico x 360.00 Cc",6,360,"SUIZA",\N
8487,"7790580178208","Caramelos Arcor Masticables Frutales Bolsa x 800 Gr",1,800,"ARCOR",\N
8489,"7790203000275","Arroz Grano Largo Fino Noble x 1 Kg",3,1,"NOBLE",\N
8490,"7898468503569","Coloracion Alta Moda E Colore 9 Cja x 1 Und",5,1,"ALTA MODA É",\N
8491,"7791324000052","Bizcochos & Galletitas Dulces (Gondola) Mini Pitusa Frutilla Rellenas con Crema Frutilla x 300.00 Gr",1,300,"MINI PITUSA FRUTILLA",\N
8492,"7790377007094","Alcaparras Darama Vinagre Frasco x 100 Gr",3,0.065,"DARAMA",\N
8493,"7791359130045","Gomitas Tembleke Fig. Largas Paquete x 32 Gr",1,32,"TEMBLEKE",\N
8494,"7899706119924","Coloracion Nutrisse Te Blanco Colorissimo Nro. x 122 Cja 3 Uni",5,1,"NUTRISSE",\N
8495,"7798128560737","Mermelada de Pera Diet Favaloro Frasco x 390 Gr",1,390,"FAVALORO",\N
8496,"7791113001444","Polvo para Bizcochuelo Emeth Coco Pouch Fortific Paquete x 450 Gr",3,0.45,"EMETH",\N
8497,"7790045823865","Bizcocho Granix con Semillas de Sesamo x 180.00 Gr",1,180,"GRANIX",\N
8498,"7790580169909","Polvo para Preparar Gelatina Godet Durazno x 100.00 Gr",1,100,"GODET",\N
8499,"7794560000190","Queso Blanco Light Cotar x 200 Gr",3,0.2,"COTAR",\N
8500,"4003790102066","Guantes Vileda Standard Mediano Bolsa x 2 Un",5,2,"VILEDA",\N
8501,"7798073130665","Te Patagonia Finest Tea Frutos Del Bosque en Saquitos x 20.00 Un",5,20,"PATAGONIA FINEST TEA",\N
8502,"7899026484788","Acondicionador Elvive Rizos Colageno Reno X750Ml",2,750,"ELVIVE",\N
8503,"7793567017378","Aceitunas Verdes Atilio Avena Premiun en Pasta Frasco x 170 Gr",1,170,"ATILIO AVENA",\N
8504,"7790263110655","Mn Okebon Avena y Cacao x 165.00 Gr",1,165,"OKEBON",\N
8505,"7506309845777","Jabon Liquido Capsul 3En1 Pods Ariel 14 Cu",5,14,"ARIEL",\N
8506,"7790590000544","Franela Ranchera Xl x 1 Un",5,1,"RANCHERA",\N
8507,"7790272006772","Aceite de Oliva en Lata Mazola x 500 Cc",6,900,"MAZZOLA",\N
8508,"7798075820915","Dulce de Arandanos Frasco Frutas Del Sur x 450 Gr",5,1,"FRUTAS DEL SUR",\N
8509,"7790080038224","Leche Descremada Multinutrientes UAT Sancor x 1000 Cc",6,1000,"SANCOR",\N
8510,"4005808352630","Crema Nivea Body Milk Piel Normal Botella x 250 Ml",2,250,"NIVEA",\N
8511,"7798052471161","(S)Te Instantaneo S/Azuc Verde C/Limon Hoisin X80G",5,1,"HOISIN",\N
8512,"7790080067842","Yogur Descremado Cremoso Ciruela Manzana Sancor Yogs 2 x 120 Gr",3,240,"SANCOR YOGS LIGHT",\N
8513,"7899706127080","Coloracion Loreal Excellence Creme Tono 7.1 Cja x 1 Uni",5,1,"LOREAL",\N
8514,"7790139004347","Aceto Balsamico Casalta Ahumado x 250 Ml",2,250,"CASALTA",\N
8515,"7790250098058","Toalla Femenina Ultra Suave con Alas Ladysoft x 8 Uni",5,320,"LADYSOFT",\N
8516,"7798095171059","Leche Modificada en Polvo Formidable Inst para Niños a Partir de 4 Años x 800.00 Gr",1,800,"FORMIDABLE",\N
8517,"7790079010828","Salchicha Paladini x 6 Un",5,6,"PALADINI",\N
8518,"7790580508302","Mermelada de Naranja Pote Dulciora x 500 Gr",1,500,"DULCIORA",\N
8519,"7791476056006","Porotos Egran Bolita x 500.00 Gr",1,500,"EGRAN",\N
8520,"7798031154184","Fideos Letras Knorr x 500 Gr",1,500,"KNORR",\N
8521,"7891010927417","Enjuague Bucal Proteccion Dientes & Encias Listerine x 500 Ml",2,500,"LISTERINE",\N
8522,"7791249020074","Chocolate Cadbury Yogur Frut.",2,1019,"DE CECCO",\N
8523,"7790170002432","Cafe Molido Colombiano Tostado Natural Durban x 500 Gr",1,500,"DURBAN",\N
8524,"7791293027449","Acondicionador Liso Extremo Sedal x 650 Cc",2,7800,"SEDAL",\N
8525,"7790520012548","Limpiador Crema Mañana de Campo Mr Musculo x 600 Cc",3,0.6,"MR MUSCULO",\N
8526,"7791290647176","Cif Ballerina Multiuso 24X1Un Cif Ballerina Danzer Multiuso x 1.00 Pc",5,1,"CIF BALLERINA DANZER",\N
8527,"7795184005400","Mermelada de Frutilla Frasco Noel x 454 Gr",1,454,"NOEL",\N
8528,"7791130052771","Jabon Active Deo 90Gx3 Espadol x 270.00 Gr",1,270,"ESPADOL",\N
8529,"7790520011251","Glade Sensations en Gel Paraiso Azul Repuesto x 8.00 Gr",1,8,"GLADE SENSATIONS",\N
8530,"7798063360409","Galletas La Bizantina Mariner x 180 Gr",1,180,"SIN MARCA",\N
8531,"4005808919833","Antitranspirante Rollon Powder Nivea x 50 Cc",2,50,"NIVEA",\N
8532,"7790360965127","Pate de Foie La Blanca Lata x 90 Grs",1,90,"LA BLANCA",\N
8533,"7790520010353","Limpiador Listo Clasico Echo x 450 Ml",3,0.45,"ECHO",\N
8534,"7792798011018","Cerveza Blanca Quilmes Lata x 354 Cc",6,354,"QUILMES",\N
8535,"7795735000038","Budin Don Satur con Frutas Paquete x 220 Gr",1,220,"DON SATUR",\N
8536,"7798033333679","Limpiador Liquido con Amoniaco Carrefour x 1Lt",4,0,"CARREFOUR",\N
8537,"7790036106120","Jugo Concentrado Mocoreta Diet Pomelo Botella x 1.5 Lt",6,1500,"MOCORETA",\N
8538,"7792180004857","Crepes Mama Cocina Plus Vainilla x 300.00 Gr",1,300,"MAMA COCINA PLUS",\N
8539,"7792459018554","Esponja Acero La Gauchita Plateada Paquete x 1 Un",5,1,"GAUCHITA",\N
8540,"7790169000159","Nidos Nro.2 Grimaldi Paquetes x 500.00 Grm",1,500,"(BLANK)",\N
8541,"7794000595514","Knorr Sazon Carne Horn Ceb Ajo Knorr Cebolla y Ajo x 25.00 Gr",1,25,"KNORR",\N
8542,"7790520007223","Lysoform Desinfectante Automatico Aire de Montaña x 175 Gr",1,175,"LYSOFORM",\N
8543,"7798142770082","Agua Mineral Natural Gota sin Gas x 1000.00 Ml",2,1000,"GOTA",\N
8544,"7794640170102","Desodorante Antitranspirante Rollon Delicious Hinds x 60 Gr",1,60,"HINDS",\N
8545,"7790064002104","Paños Bebe Estrella Bolsa x 40 Un",5,40,"ESTRELLA",\N
8546,"7794000598171","Knorr Sopa Gal C Fid Caracol 1 Knorr Gallina con Caracolitos x 88.50 Gr",1,88.5,"KNORR",\N
8547,"7791675901480","Aceituna Castell Negra Clasica x 200.00 Gr",1,200,"CASTELL",\N
8548,"7793680000554","Coloracion 919 Rubio Kit x 1 Un",5,1,"919",\N
8549,"7791130189651","Jabon Liquido Antibacterial Espadol Dettol Skincare x 250.00 Ml",2,250,"ESPADOL DETTOL",\N
8550,"7790117001382","Bolsa Hermetica Separata con Cierre Dentado Paquete x 12 Un",5,12,"SEPARATA",\N
8551,"7790957000668","Bizcochos de Grasa Jorgito Bolsa x 200 Gr",1,200,"JORGITO",\N
8552,"7791600032029","Colonia Ciel D Ete Frasco x 50 Ml",2,50,"CIEL",\N
8553,"7500435012171","Shampoo Maximo Brillo Extremo Pantene x 750 Ml",6,750,"PANTENE",\N
8554,"7798146130684","Especias Crocante para Cerdos Tau Delta Fra.130 Grm",1,130,"TAU DELTA",\N
8555,"7790272000954","Aceite de Oliva Rocio Vegetal Natura x 120 Gr",1,120,"NATURA",\N
8556,"7792378001705","Alcohol Etilico 96 Mf x 250 Cc",6,250,"MF",\N
8557,"7790740502416","Acondicionador Suavidad y Frescura Plusbelle x 1 L",3,1,"PLUSBELLE",\N
8558,"7791293020419","Colonia Patrichs Terra Frasco x 50 Ml",2,50,"PATRICHS",\N
8559,"0000077958952","Pomada Wassington Marron Lata x 60 Gr",6,60,"WASSINGTON",\N
8560,"7792335000918","Huevo Color Plus Avicoper x 6 Un",5,6,"AVICOPER",\N
8561,"7792430608255","Chocolate para Taza Bariloche Semiamargo Tableta x 100 Gr",1,100,"BARILOCHE",\N
8562,"7790202001075","Atun en Aceite sin Sal Pennisi x 170 Gr",1,170,"PENNISI",\N
8563,"7790990572221","Jabon en Panela Esferas Activas Zorro x 150 Gr",1,150,"ZORRO",\N
8564,"7790520015624","Glade 360Cc. Especies Exotica Temp",6,360,"GLADE",\N
8565,"7798082740268","Bizcochos de Grasa Tia Maruca x 250.00 Gr",1,250,"TIA MARUCA",\N
8566,"7790520012142","Limpiadores para El Hogar Ceramicol x 900 Cc",3,0.9,"CERAMICOL",\N
8567,"7792798000487","Gaseosa Guarana Antartica x 354 Cc",2,354,"GUARANA ANTARCTICA",\N
8568,"7791708610761","Budin Marmolado Veneziana x 200 Gr",1,200,"VENEZIANA",\N
8569,"7792459000634","Cepillo de Mano La Gauchita Planchita x 1 Un",5,1,"GAUCHITA",\N
8570,"7798159717124","Pañales Talle Xxg Carrefour x 44 Uni",1,200,"CARREFOUR",\N
8571,"7790084000104","Leche Parcialmente Descremada Sachet Cotar x 1000 Cc",4,1,"COTAR",\N
8572,"7790742161703","Queso Ls Proc Finlandia Vit A D Clasico Pote 200G",1,200,"FINLANDIA LA SERENISIMA",\N
8573,"7793100141300","Enjuague Bucal Complete Care con Fluor Colgate Plax x 500.00 Ml",2,500,"COLGATE PLAX",\N
8574,"7798159716653","Yogur Descremado Firme Vaini Carrefour 2 x 125 Grs",1,250,"CARREFOUR",\N
8575,"7793150000329","Limpiador Liquido Nh3 Frag. Frutales Botella x 1.8 Lt",4,1.8,"NH3",\N
8576,"7790520012708","Autobrillo Blem Floral x 2.18 Cc",6,2.18,"BLEM",\N
8577,"7798100660332","Coctel de Frutas Canale Diet Lata x 800 Gr",3,0.8,"CANALE",\N
8578,"7798113151629","Galletitas Quaker Molde Chispas de Chocolate x 264.00 Gr",1,264,"QUAKER",\N
8579,"7794520034050","Palito de Maiz Queso Krach Itos Extruido x 65.00 Gr",1,65,"KRACH ITOS",\N
8580,"7798033332252","Toalla Femenina Ultra con Alas Suave Carrefour x 8 Un",5,8,"CARREFOUR",\N
8581,"7622300871857","Polvo para Postre Royal Frutilla Sobre x 75 Gr",3,0.075,"ROYAL",\N
8582,"7506339398953","Detergente Lavavajillas Pet Magistral x 500 Cc",6,500,"MAGISTRAL",\N
8583,"7613032864491","Chai Tea Latte Nescafe Dolce Gusto x 160 Gr",1,160,"NESCAFE",\N
8584,"7791813050353","Gaseosa Pepsi Light Lata x 354 Cc",2,354,"PEPSI",\N
8586,"7794600004003","Fideos Cintas Nido Tagliatelle Don Felipe x 500 Gr",3,0.51,"DON FELIPE",\N
8587,"7791293025827","Desodorante Aero Marina Axe x 150 Cc",1,96,"AXE",\N
8588,"7798148290737","Papilla para Bebe Nutribaby Vegetales con Pollo y Pasta x 113.00 Gr",1,113,"NUTRIBABY",\N
8589,"7792550700556","Fideos Spaghetti Nutregal x 500 Grs",1,500,"NUTREGAL",\N
8590,"7792222004005","Caramelos Billiken Blando Frutal Paquete x 600 Gr",1,600,"BILLIKEN",\N
8591,"7891024180211","Enjuage Bucal Menta 2 En1 Colgate Plax x 250 Ml",2,250,"COLGATE",\N
8592,"7793253170639","Aromatizante de Ambientes Liquido E Poett Hojas Verdes x 400.00 Gr",1,400,"POETT",\N
8593,"7798159716479","Sal Gruesa Carrefour Bolsa x 1 Kg",1,1000,"CARREFOUR",\N
8594,"7798152225862","Antitranspirante Crema Sensitive Carrefour x 60 Gr",5,1,"CARREFOUR",\N
8595,"7791293029696","Acondicionador Hidratacion Intensa Dove x 200 Cc",2,200,"DOVE",\N
8596,"7792900092980","Vinagre Vino Dos Anclas x 500 Cc",6,500,"DOS ANCLAS",\N
8597,"7790895640452","Agua Saborizada Manzana sin Gas Aquarius x 500 Cc",2,500,"AQUAR",\N
8599,"7791813423034","Gaseosa 7 UP x 2250 Cc",4,2.25,"7UP",\N
8600,"7791520000030","Tratamiento Capilar Tresemme 400Cc Rituales Repara",6,400,"TRESEMME",\N
8601,"7790380024088","Bombones Tokke Menta Est 150 Grm",1,150,"TOKKE",\N
8602,"7791120031557","Arroz Largo Fino 00000 en Bolsa Molinos Ala x 1 Kg",1,1000,"MOLINOS ALA",\N
8603,"7790740505509","Shampoo Extra Brillo Plusbelle x 1 Lt",3,1,"PLUSBELLE",\N
8604,"4005808428656","Desmaquillador Nivea Toalla Piel Ultra Sensible Paquete x 25 Un",5,25,"NIVEA",\N
8605,"7791130001267","Detergente Liquido para Ropa Fina Woolite 900 Cc",6,900,"WOOLITE",\N
8606,"8076802085899","Fideos Corto Guisero Rigatoni Barilla x 500 Gr",3,0.5,"BARILLA",\N
8607,"7798096051503","Esponja de Baño Estilo Spa Exfoliante Est.Pompon Blister x 1 Un",5,1,"ESTILO SPA",\N
8608,"7793008013853","Coloracion Issue 3D Gloss N1 Caja x 1 Un",5,1,"ISSUE",\N
8609,"7798128560553","Mermelada de Pera Diet Favaloro x 454 Gr",1,454,"FAVALORO",\N
8610,"7790524000350","Cereal Go Natural Integral Frutos Rojos Caja x 270 Gr",1,270,"GO NATURAL",\N
8611,"7792360072447","Chocolate Nugaton Leche Fwp 27 Grm",1,27,"NUGATON",\N
8612,"7790742167705","Queso Untable Light Cheddar Finlandia x 200 Gr",1,200,"FINLANDIA LA SERENISIMA",\N
8613,"7891024183021","Hilo Dental Menta Colgate x 50 Mt",7,50,"COLGATE",\N
8614,"7794626006500","Pañales Talle G Active Sec Mega Huggies x 24 Uni",5,24,"DIAPER HUGGIES",\N
8615,"7793260000158","Manopla Vegetal Bijou Manopla Vegetal Exfoliante",5,1,"BIJOU",\N
8616,"7798033338896","Te en Saquitos Carrefour x 25 Un.",1,50,"CARREFOUR",\N
8617,"7506339347210","Acondicionador Brillo Extr Maxpro V Pantene x 400C",2,400,"PANTENE",\N
8618,"7793522000940","Budin Valente con Chip Chocolate 250 Gr",1,250,"VALENTE",\N
8619,"7793100123382","Crema Dental Max White Colgate x 180 Grs",1,180,"COLGATE",\N
8620,"7506309870311","Acondicionador para Cabello Pantene Cn Restauracion Summ 400Mlx12It x 400.00 Ml",2,400,"PANTENE",\N
8621,"7790117002518","Bolsa de Residuos Asurin 50 x 70 cm x 100 Un",5,100,"ASURIN",\N
8622,"7791324156834","Galletas Dulces Par Nor Coquitos 170 Grs",1,170,"PAR NOR",\N
8623,"7790036000565","Baggio Pronto Naranja 200 Cc.",6,200,"BAGGIO",\N
8624,"7791324156780","Galletita Rosquitas con Miel Par Nor x 170 Grs",1,170,"ROSQUITAS",\N
8625,"7798152223400","Galletitas Mini Sandwich Carrefour x 300 Grs",1,300,"CARREFOUR",\N
8626,"7798152225831","Te Frambuesa y Mora Carrefour Selection x 20 Un",5,20,"CARREFOUR SELECTION",\N
8627,"7613034680778","Cereal Nestum Infantil Multicereal con Hierro x 0.20 Kg",3,0.2,"NESTUM",\N
8628,"7791130052801","Jabon Espadol Antibacterial Espadol Revitalizante Bolsa x 270 Gr",1,270,"ESPADOL",\N
8629,"7790036000329","Alimento C 50% Jugo y Vit. A,B1,C,E Baggio Pronto Naranja x 1000.00 Gr",1,1000,"BAGGIO PRONTO",\N
8630,"7790010681650","Acondicionador Fragancia Prolongada Johnson S Baby x 200.00 Ml",2,200,"JOHNSON`S BABY",\N
8631,"7790520010285","Mr Musculo Mr Musculo Limpiador con Mr Musculo Marina Unidad Completa x 50.00 Ml",2,50,"MR MUSCULO",\N
8632,"7790670050827","Medallon de Carne sin TACC Good Mark x 4 Uni",1,320,"GOODMARK",\N
